,Zone,Food Wrappers,Miles,Latitude,Longitude,Wildlife,Pollution,Terrain,Population,Volunteers
13220,"Honolulu County, HI, USA",0,1.8576,21.34519,-157.70398,46,2102,13.1812853643134,458547,91
6401,"Maui County, HI, USA",15,0.0,20.8635,-156.66962,25,9125,2.0981439847293846,5575846,1115
3460,"Palm Beach County, FL, USA",0,0.8049,26.46922,-80.05877,127,5588,9.856252972760542,8732606,1746
2100,"Baldwin County, AL, USA",1,0.0,30.25583,-87.67666,114,1274,7.016303740849016,11219138,2243
8749,"Martin County, FL, USA",14,0.6212,27.06643,-80.11576,54,8588,3.862439419180406,1363198,272
9017,"Maui County, HI, USA",2,0.0,20.74841,-156.43658,8,11650,13.484453277326933,5575846,1115
10920,"Collier County, FL, USA",0,1.0,26.33107,-81.4601,63,9179,14.479372218958439,4263172,852
4992,"Broward County, FL, USA",0,1.3588,26.08547,-80.11001,21,7109,11.147687065084984,2737526,547
1233,"Matagorda County, TX, USA",429,5.0,28.769146219467,-95.615881510805,93,10536,18.922371951470698,1083379,216
13625,"Arlington County, Arlington, VA, USA",0,0.0,38.89004,-77.08649,102,8852,11.870296187971059,4092437,818
9798,"Cook County, IL, USA",31,1.0,41.96675,-87.637,22,12198,11.569088562668323,9067522,1813
6620,"Orange County, CA, USA",22,0.7859,33.60244,-117.89908,45,2285,23.49636573689641,6304735,1260
5181,"Washington, DC, USA",0,0.0265,38.89477,-76.96448,134,8511,1.5218293525466455,8678626,1735
8634,"Broward County, FL, USA",3,0.0,26.23222,-80.08959,95,10751,7.185484166191238,2737526,547
14033,"Douglas County, NE, USA",0,0.25,41.291956,-95.937253,20,1949,2.8480646567264385,10514390,2102
8930,"Los Angeles County, CA, USA",1,0.0042,34.06003,-117.75104,60,5269,1.3051875242371411,1214104,242
259,"Los Angeles County, CA, USA",3,3.2362,34.17811,-118.09651,23,5411,9.549034318420867,1214104,242
3294,"Cumberland County, ME, USA",55,1.0,43.667462320079,-70.240091584595,58,1414,11.60181238638807,9265149,1853
5393,"Galveston County, TX, USA",2,0.9909,29.32996,-94.73217,51,749,21.536689115795138,1286716,257
13720,"Los Angeles County, CA, USA",71,0.7496,34.13897,-118.16594,114,11926,13.013776338176292,1214104,242
8915,"Hampton, VA, USA",149,1.5,37.043454146551,-76.366319784685,40,11994,13.009713240533717,9345868,1869
3670,"Cumberland County, PA, USA",2,0.0,40.28336,-76.97524,62,1283,21.230402063106336,2067544,413
4839,"Broward County, FL, USA",10,0.0716,26.14054,-80.10286,122,7471,2.1456164624877565,2737526,547
11811,"San Diego County, CA, USA",16,0.2132,32.75998,-117.2511,137,4648,24.29695225999769,7853477,1570
14838,"Palm Beach County, FL, USA",0,0.0389,26.83623,-80.06291,148,5678,13.44131538048517,8732606,1746
13990,"Douglas County, NE, USA",0,0.25,41.292,-96.063396,62,3623,0.7354633319850152,10514390,2102
3368,"Volusia County, FL, USA",38,3.7865,29.19741,-81.0114,106,11777,16.35734037188354,10409900,2081
731,"New Hanover County, NC, USA",22,1.5646,34.03085,-77.8945,148,10128,13.955084286316708,2281116,456
13918,"Pinellas County, FL, USA",39,0.4586,27.93412,-82.75605,144,1218,6.390231586963927,9904308,1980
13642,"Miami-Dade County, FL, USA",0,0.4475,25.73097,-80.23314,15,938,18.537450917911425,4518308,903
9946,"Leelanau County, MI, USA",0,0.1,44.91291,-86.03853,6,5462,17.506045074327112,9538233,1907
14803,"Brevard County, FL, USA",1,0.0545,27.90193,-80.4714,144,6988,2.7280894822010278,10924815,2184
10891,"San Luis Obispo County, CA, USA",0,4.0,35.609798410287,-120.68777171587,135,8887,12.587609336770601,9389152,1877
4239,"Los Angeles County, CA, USA",0,0.3768,34.02762,-118.51896,39,1199,10.110394435275321,1214104,242
4555,"Hillsborough County, FL, USA",0,0.2791,27.97115,-82.61135,59,7258,10.246650298921004,2408043,481
13528,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,135,4329,21.9576857402186,10409900,2081
1748,"Colleton County, SC, USA",8,0.8887,32.48229,-80.32645,131,1120,2.271675854015755,6327439,1265
15492,"Palm Beach County, FL, USA",17,0.6185,26.71905,-80.03906,144,11759,16.183186777774804,8732606,1746
12771,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,111,9024,13.631143676728998,10409900,2081
9241,"Leelanau County, MI, USA",0,0.1,44.95159,-85.80531,99,1622,1.4382530524605637,9538233,1907
3002,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,41,6900,19.982411616360064,9904308,1980
6003,"Los Angeles County, CA, USA",0,0.146,34.15001,-118.16538,53,5415,24.402290880925136,1214104,242
10139,"Cook County, IL, USA",53,0.1,42.033,-87.6691,85,4593,1.0647992057969058,9067522,1813
8087,"King County, WA, USA",7,0.0233,47.49405,-122.14711,100,206,22.174460563212868,2726805,545
6636,"Duval County, FL, USA",2,0.0066,30.11562,-81.49719,135,671,2.795516134356433,295351,59
11033,"Barnstable County, MA, USA",35,0.0063,41.7225,-70.3934,8,4638,10.471347750978971,478154,95
8690,"Sarasota County, FL, USA",0,0.0178,27.26378,-82.50041,130,1122,10.663810802850776,12128650,2425
15488,"Palm Beach County, FL, USA",17,0.6651,26.76814,-80.03873,105,4571,5.470834617288039,8732606,1746
1652,"Sonoma County, CA, USA",0,0.3847,38.72805,-123.48013,140,9428,20.339982367559234,4304791,860
3793,"Cumberland County, ME, USA",24,1.5617,43.64163,-70.25554,4,2586,1.3701429824544613,9265149,1853
5642,"San Diego County, CA, USA",6,0.3677,33.16389,-117.35831,96,7928,1.7509300689017042,7853477,1570
13001,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,30,9976,3.233665493387614,10409900,2081
8804,"Broward County, FL, USA",228,2.0,26.111982229975,-80.105126021519,7,3992,16.012677422377326,2737526,547
8916,"Hampton, VA, USA",32,1.5,37.026238669059,-76.340813311639,130,6,8.447386727421556,9345868,1869
7732,"Miami-Dade County, FL, USA",0,1.2143,25.79103,-80.15003,63,2421,11.538219618582318,4518308,903
1633,"Pinellas County, FL, USA",2,0.0031,27.68394,-82.73782,42,3731,20.549125047987104,9904308,1980
12187,"San Luis Obispo County, CA, USA",81,2.0,35.179376215141,-120.73552431996,85,12153,12.715033579987564,9389152,1877
4238,"Los Angeles County, CA, USA",0,0.3768,34.02762,-118.51896,1,7679,13.368068937170932,1214104,242
10375,"Pinellas County, FL, USA",0,0.1675,27.81278,-82.81244,10,6022,18.83124577828965,9904308,1980
529,"Los Angeles County, CA, USA",1,0.5249,33.83582,-118.39026,64,8012,23.587111705510893,1214104,242
378,"Broward County, FL, USA",0,0.5297,26.09048,-80.109,116,6124,10.759798679626595,2737526,547
10980,"Los Angeles County, CA, USA",1,0.0114,34.20352,-118.57296,82,2770,13.905042710564244,1214104,242
5904,"King County, WA, USA",10,0.0432,47.71252,-122.37883,23,5681,1.6332950957214751,2726805,545
8682,"Broward County, FL, USA",111,2.0,26.141126021262,-80.103590059501,146,4214,4.597327871406174,2737526,547
719,"Los Angeles County, CA, USA",6,0.0422,34.1781,-118.11986,118,10421,24.470576393805427,1214104,242
11998,"Humboldt County, CA, USA",0,0.25,40.994217922183,-124.11439197357,58,7432,16.511154485141077,9769130,1953
522,"Los Angeles County, CA, USA",1,0.0684,34.14476,-118.11633,84,5547,11.827201934323563,1214104,242
6611,"Los Angeles County, CA, USA",10,0.0139,34.11074,-118.08973,117,3657,6.308674786156593,1214104,242
14378,"Pinellas County, FL, USA",30,0.2509,27.93411,-82.75606,131,3829,19.02807832610965,9904308,1980
5748,"San Diego County, CA, USA",1,0.3987,32.6574,-117.0716,120,133,4.201642969550698,7853477,1570
9200,"Muskegon County, MI, USA",50,0.1,43.37283,-86.42256,22,374,11.75884763911094,12176411,2435
15703,"Alameda County, CA, USA",0,0.25,37.801156584102,-122.26146045928,47,3423,10.179501610621369,11589551,2317
4667,"Miami-Dade County, FL, USA",4,0.3136,25.73142,-80.23321,125,1798,24.427811458894524,4518308,903
13595,"Miami-Dade County, FL, USA",2,0.0217,25.73531,-80.15619,132,8726,21.193160525741646,4518308,903
8413,"Miami-Dade County, FL, USA",8,0.0,25.91056,-80.13835,79,8816,0.6558247541077126,4518308,903
5429,"Manatee County, FL, USA",0,0.0245,27.56064,-82.57232,69,1363,4.747226274691262,11649638,2329
13660,"Palm Beach County, FL, USA",0,0.0035,26.38415,-80.06665,4,7800,22.616982062355905,8732606,1746
1258,"Suffolk County, NY, USA",0,0.0103,41.01387,-72.5606,12,11986,20.510285876712288,9280308,1856
762,"Maui County, HI, USA",0,0.0028,20.99126,-156.66806,31,8229,0.4410260678463097,5575846,1115
14263,"Douglas County, NE, USA",0,0.25,41.312307,-96.013836,34,11420,21.11721330261734,10514390,2102
9908,"Cook County, IL, USA",0,0.1,41.89375,-87.6128,149,8595,4.925175864528316,9067522,1813
10741,"Washington County, RI, USA",1,0.0,41.47223,-71.43652,79,3482,0.6984739259995522,5048667,1009
8545,"Palm Beach County, FL, USA",14,2.1714,26.46892,-80.05924,94,8199,7.02982961427471,8732606,1746
14653,"El Paso County, CO, USA",0,0.0,38.835663,-104.82119,85,885,9.316484216092016,3180546,636
7656,"Kent County, RI, USA",268,0.5,41.688360953864,-71.405769472283,139,9192,3.87127615249237,3765194,753
11764,"Wake County, NC, USA",0,2.0,35.681760219234,-78.652416920007,90,8207,22.27311678248867,6072021,1214
9442,"Van Buren County, MI, USA",15,0.2,42.40933,-86.27917,50,9900,17.437501201141245,4491877,898
11528,"San Mateo County, CA, USA",45,0.5,37.47746172463,-122.44991839735,80,3358,25.051632803767877,7237370,1447
8480,"Hawaii County, HI, USA",100,0.1222,19.61133,-155.05378,81,967,11.386767766296606,7518150,1503
8809,"Suffolk County, NY, USA",138,0.75,40.914596696681,-73.460253679694,67,10802,5.818404307339039,9280308,1856
10781,"Milwaukee County, WI, USA",0,1.0,43.097286234029,-87.972937349129,20,10955,22.54736883988139,1417906,283
7238,"Palm Beach County, FL, USA",11,2.8362,26.46937,-80.05882,83,8992,2.971416800863246,8732606,1746
7548,"Palm Beach County, FL, USA",1,2.3413,26.46936,-80.05875,100,7433,13.405454799507183,8732606,1746
10597,"San Mateo County, CA, USA",71,0.25,37.600101280305,-122.36687095593,13,8387,14.16535305110767,7237370,1447
1509,"Hancock County, ME, USA",2,1.3079,44.26408,-68.6415,143,9653,11.742010760169872,10280294,2056
7339,"Los Angeles County, CA, USA",6,0.0,34.04223,-118.02477,114,6767,16.12994551428303,1214104,242
12915,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,97,7510,8.522860294194858,10409900,2081
10814,"Charleston County, SC, USA",1,0.0,32.78673,-79.78586,11,1330,24.627392876011157,4774582,954
2659,"Brevard County, FL, USA",11,0.8054,28.3194,-80.60723,33,1461,14.20993567789606,10924815,2184
2473,"Barnstable County, MA, USA",5,0.1988,41.73907,-70.60362,30,227,6.560993070182946,478154,95
6094,"Queens County, Queens, NY, USA",177,0.0149,40.56708,-73.86536,48,4472,12.618911772010879,530526,106
6587,"San Diego County, CA, USA",22,0.0188,33.41386,-117.14764,63,4144,8.670157152820053,7853477,1570
12483,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,78,8470,10.528042252468808,8317810,1663
4309,"Bristol County, RI, USA",322,1.5,41.72215926267,-71.30930363532,15,11364,12.923964662274779,3843893,768
14213,"Douglas County, NE, USA",0,0.25,41.220395,-96.182671,128,2931,12.59891470130573,10514390,2102
8504,"Kent County, RI, USA",4,1.0,41.683744414157,-71.397153983408,18,2067,16.038725253111743,3765194,753
898,"Monmouth County, NJ, USA",9,5.7139,40.3475,-73.9739,73,7740,3.9586265764484185,10682732,2136
12991,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,62,8529,19.263654287955646,10409900,2081
5749,"Kings County, Brooklyn, NY, USA",1,0.2729,40.57217,-73.98011,107,6832,7.755743846796425,4380429,876
6961,"Knox County, ME, USA",1,8.7337,44.02913,-68.65317,129,5771,0.21548878852582803,9282054,1856
14525,"Fannin County, GA, USA",0,0.1,34.88145,-84.275832,0,1197,18.0185782933781,10472572,2094
14797,"Prince George's County, MD, USA",0,0.0,38.98786,-76.94451,135,5907,1.3545025088750822,9078080,1815
305,"Pinellas County, FL, USA",10,0.0146,27.78737,-82.64469,19,5372,0.5262027619946711,9904308,1980
11534,"Santa Barbara County, CA, USA",4,0.0,34.4036,-119.74345,30,3447,19.878149594501892,7045521,1409
9839,"Leelanau County, MI, USA",94,0.1,44.95075,-85.80632,93,11073,3.486458530156323,9538233,1907
15643,"Anne Arundel County, MD, USA",0,0.3306,38.7989,-76.51656,131,4364,15.08385611605261,5778438,1155
12190,"Harris County, TX, USA",0,8.0139,29.67265,-95.28718,110,3419,22.90817237446661,2538089,507
895,"Monmouth County, NJ, USA",0,0.0883,40.34803,-73.97393,136,2260,7.516604964557198,10682732,2136
11985,"Martin County, FL, USA",0,0.0,27.09038,-80.28999,41,6215,18.67885219119453,1363198,272
15169,"Humboldt County, CA, USA",6,0.25,41.05795553575,-124.14952912625,85,9143,23.15882395218625,9769130,1953
10965,"Pinellas County, FL, USA",17,0.4218,27.80001,-82.80074,54,2883,21.40831996038308,9904308,1980
4629,"Duval County, FL, USA",57,0.0302,30.26796,-81.56457,147,3500,21.66412695209355,295351,59
6171,"Ventura County, CA, USA",0,3.8935,34.26583,-118.76121,31,7704,12.721578571923523,11216018,2243
15094,"Williamson County, TX, USA",0,0.1,30.571054,-97.40798,127,4909,0.8963933006981897,1230331,246
6805,"Orleans Parish, New Orleans, LA, USA",12,1.0,29.946307799475,-90.082377292773,0,10511,21.384696278950553,6046016,1209
9009,"Maui County, HI, USA",2,1.8142,20.79545,-156.48523,46,4785,14.34457513075738,5575846,1115
12537,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,0,1333,3.2477987337241094,8317810,1663
15846,"Anne Arundel County, MD, USA",12,0.0324,39.18241,-76.57073,25,11185,8.504733221226937,5778438,1155
5435,"Galveston County, TX, USA",10,0.0056,29.32888,-94.73451,96,10121,16.634892515555585,1286716,257
11008,"Miami-Dade County, FL, USA",6,0.6685,25.73751,-80.16767,112,3353,9.029752891253407,4518308,903
3398,"Colleton County, SC, USA",25,0.9442,32.48262,-80.32684,21,9719,11.348312242208538,6327439,1265
3748,"Ada County, ID, USA",2,0.0031,43.59014,-116.25719,144,12156,6.920060139846272,4484316,896
13567,"San Francisco County, CA, USA",4,16.0234,37.79184,-122.43977,23,7693,12.04073140369223,1677439,335
9368,"Lake County, OH, USA",53,0.1,41.67687,-81.43459,125,2277,13.506223579200844,7442961,1488
545,"Los Angeles County, CA, USA",0,2.6430000000000002,34.1445,-118.11581,3,1281,13.908705319057601,1214104,242
163,"St Johns County, FL, USA",7,2.2798,29.75149,-81.24803,119,11636,22.335808551693614,9244498,1848
1978,"Anne Arundel County, MD, USA",7,0.0393,38.951,-76.56263,94,1872,3.7169394199327317,5778438,1155
3731,"San Diego County, CA, USA",1,0.4382,32.79606,-117.25648,5,8085,0.6719460616209832,7853477,1570
2149,"Pinellas County, FL, USA",1,0.0,27.85936,-82.73147,60,7960,1.7694142422306598,9904308,1980
2782,"Brunswick County, NC, USA",0,0.0,33.86348,-78.51547,69,9230,8.341715300891748,1486845,297
3338,"Carteret County, NC, USA",5,0.0,34.68962,-76.86225,84,8954,0.28757300757146875,1244281,248
5808,"Ventura County, CA, USA",3,0.0854,34.26465,-118.76255,133,6155,16.907466787026287,11216018,2243
8945,"Lake County, IL, USA",2,0.25,42.362749581122,-87.817180741278,79,1215,6.18516224195903,7648079,1529
12117,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,148,8076,12.94325859031923,10409900,2081
3295,"Santa Barbara County, CA, USA",9,0.25,34.402748179602,-119.74353659714,6,7566,5.443684668454699,7045521,1409
9482,"Cook County, IL, USA",230,0.1,41.86388,-87.6074,127,7073,8.92911885118041,9067522,1813
13584,"Palm Beach County, FL, USA",0,0.1248,26.46942,-80.05881,108,8890,15.616502205330086,8732606,1746
5591,"Santa Cruz County, CA, USA",0,0.46399999999999997,37.02434,-122.2159,116,12296,6.401998489567558,9311168,1862
3960,"Newport News, VA, USA",15,0.7414,37.18044,-76.54603,104,10292,16.07430985099406,4511247,902
13695,"Miami-Dade County, FL, USA",10,0.0,25.74044,-80.17043,129,241,9.292487702357148,4518308,903
7198,"Fairfield County, CT, USA",108,1.0,41.140331000681,-73.237139986684,77,3076,15.203653526585416,598941,119
13955,"Douglas County, NE, USA",0,0.25,41.31749,-96.125305,42,10802,15.348850948735082,10514390,2102
6260,"Sonoma County, CA, USA",0,0.0406,38.34298,-123.06696,99,8346,17.85863373900524,4304791,860
7351,"Los Angeles County, CA, USA",8,0.0368,34.16123,-118.0798,132,11402,9.433423956708873,1214104,242
4295,"York County, PA, USA",2,0.0103,39.96475,-76.83547,75,7222,5.719641381194025,11000266,2200
9590,"Cook County, IL, USA",113,2.0,41.90245,-87.6233,85,6004,18.55291830085087,9067522,1813
11106,"Los Angeles County, CA, USA",16,1.6251,33.87147,-118.4049,77,11127,10.98336111130326,1214104,242
13846,"Orange County, CA, USA",2,0.0276,33.64735,-117.69358,38,2136,20.672628062764026,6304735,1260
10870,"Baldwin County, AL, USA",1307,13.0,30.252781160447,-87.816609299275,101,1398,8.113828678188847,11219138,2243
6751,"Charlotte County, FL, USA",6,0.5,26.96236356412,-82.113258603866,97,10951,15.733232006870102,6584509,1316
5953,"Los Angeles County, CA, USA",24,2.3728,34.03906,-118.58238,27,3503,24.179442306405367,1214104,242
6169,"Santa Barbara County, CA, USA",9,0.6404,34.41693,-119.6431,87,9853,23.51363047526257,7045521,1409
8771,"Palm Beach County, FL, USA",1,1.4536,26.38605,-80.06746,19,6588,19.17535294642771,8732606,1746
14041,"Douglas County, NE, USA",0,0.25,41.212081,-96.109946,108,11689,7.571713946424911,10514390,2102
1512,"Brunswick County, NC, USA",3,0.0453,33.90922,-78.52041,31,4838,14.836915036202004,1486845,297
9147,"Aransas County, TX, USA",0,1.0,27.841127,-97.047796,113,9935,5.1297805806221675,7274340,1454
714,"Pinellas County, FL, USA",6,0.0622,27.82211,-82.79303,3,6303,18.347696524411493,9904308,1980
615,"Los Angeles County, CA, USA",11,0.7948,34.01087,-118.49608,68,7524,8.605272427082049,1214104,242
10471,"Georgetown County, SC, USA",0,0.2,33.449510906469,-79.544876774357,1,11771,21.34807199849151,564915,112
9610,"Leelanau County, MI, USA",10,0.1,44.84237,-86.06758,54,10605,19.04499801040864,9538233,1907
8994,"Hampton, VA, USA",136,0.5,37.043362445701,-76.359528130827,149,6707,1.1134187927759482,9345868,1869
15499,"Broward County, FL, USA",3,0.0305,26.26549,-80.08221,132,11918,9.73944270016243,2737526,547
8924,"Los Angeles County, CA, USA",0,0.25,34.011754851907,-118.49989571555,2,6101,0.06315149413243548,1214104,242
2006,"Plymouth County, MA, USA",9,0.0,41.88873,-70.53795,125,6669,7.483995140330272,2383556,476
10397,"Randolph County, NC, USA",50,6.0,35.697880235363,-79.830488897427,91,11922,14.623079528916863,2096145,419
15640,"King County, WA, USA",7,0.0028,47.40717,-122.33088,21,8475,12.407641599634104,2726805,545
8168,"Pinellas County, FL, USA",0,0.3072,27.68558,-82.73599,108,7260,3.8402685819095197,9904308,1980
8676,"Fairfax County, VA, USA",85,0.5,38.714368909885,-77.076987200933,68,6757,20.00360867534162,4147338,829
12812,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,142,2112,22.859611308305777,10409900,2081
13848,"Miami-Dade County, FL, USA",9,0.2343,25.81834,-80.12427,100,4138,22.225797099462795,4518308,903
7663,"Charlotte County, FL, USA",3,5.0,26.928557110773,-82.308772307227,122,10724,0.8202513331137756,6584509,1316
1373,"San Diego County, CA, USA",8,0.1369,32.75999,-117.2511,92,1871,14.73137346047898,7853477,1570
14399,"Cobb County, GA, USA",0,1.0,34.010566,-84.415788,13,11720,17.311330027851632,2972370,594
6695,"Charlotte County, FL, USA",1,0.0056,27.02368,-82.02756,53,4223,5.247776127309053,6584509,1316
413,"Los Angeles County, CA, USA",0,0.7604,34.17868,-118.09694,62,10549,5.796519449430054,1214104,242
11633,"San Mateo County, CA, USA",20,0.25,37.51497477731,-122.19907217542,88,11546,6.86427609601484,7237370,1447
1805,"Richmond County, Staten Island, NY, USA",68,0.2089,40.52376,-74.18616,136,10143,25.063431303135335,5577314,1115
